Year,Track,Driver,Team,Compound,TyreLife,Stint,Secs,IsPit,LapNumber
2024,Bahrain Grand Prix,NOR,McLaren,SOFT,8.0,1.0,97.794,False,5.0
2024,Bahrain Grand Prix,NOR,McLaren,SOFT,9.0,1.0,97.896,False,6.0
2024,Bahrain Grand Prix,NOR,McLaren,SOFT,10.0,1.0,97.86,False,7.0
2024,Bahrain Grand Prix,NOR,McLaren,SOFT,11.0,1.0,98.134,False,8.0
2024,Bahrain Grand Prix,NOR,McLaren,SOFT,12.0,1.0,98.064,False,9.0
2024,Bahrain Grand Prix,NOR,McLaren,SOFT,13.0,1.0,97.936,False,10.0
2024,Bahrain Grand Prix,NOR,McLaren,SOFT,14.0,1.0,98.172,False,11.0
2024,Bahrain Grand Prix,NOR,McLaren,SOFT,15.0,1.0,98.082,False,12.0
2024,Bahrain Grand Prix,NOR,McLaren,SOFT,16.0,1.0,100.635,True,13.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,1.0,2.0,117.77,False,14.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,2.0,2.0,96.912,False,15.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,3.0,2.0,96.565,False,16.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,4.0,2.0,96.776,False,17.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,5.0,2.0,96.508,False,18.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,6.0,2.0,96.416,False,19.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,7.0,2.0,96.501,False,20.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,8.0,2.0,96.62,False,21.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,9.0,2.0,96.668,False,22.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,10.0,2.0,96.696,False,23.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,11.0,2.0,96.823,False,24.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,12.0,2.0,96.73,False,25.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,13.0,2.0,96.566,False,26.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,14.0,2.0,96.726,False,27.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,15.0,2.0,97.018,False,28.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,16.0,2.0,97.041,False,29.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,17.0,2.0,96.986,False,30.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,18.0,2.0,97.083,False,31.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,19.0,2.0,97.171,False,32.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,20.0,2.0,99.626,True,33.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,1.0,3.0,116.898,False,34.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,2.0,3.0,94.476,False,35.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,3.0,3.0,95.69,False,36.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,4.0,3.0,95.067,False,37.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,5.0,3.0,95.149,False,38.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,6.0,3.0,94.88,False,39.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,7.0,3.0,95.276,False,40.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,8.0,3.0,95.069,False,41.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,9.0,3.0,95.165,False,42.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,10.0,3.0,95.295,False,43.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,11.0,3.0,95.346,False,44.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,12.0,3.0,95.338,False,45.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,13.0,3.0,95.371,False,46.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,14.0,3.0,95.485,False,47.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,15.0,3.0,95.717,False,48.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,16.0,3.0,95.674,False,49.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,17.0,3.0,95.657,False,50.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,18.0,3.0,96.038,False,51.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,19.0,3.0,95.922,False,52.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,20.0,3.0,95.782,False,53.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,21.0,3.0,95.934,False,54.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,22.0,3.0,96.223,False,55.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,23.0,3.0,95.976,False,56.0
2024,Bahrain Grand Prix,NOR,McLaren,HARD,24.0,3.0,96.582,False,57.0
2024,Bahrain Grand Prix,HAM,Mercedes,SOFT,4.0,1.0,103.122,False,1.0
2024,Bahrain Grand Prix,HAM,Mercedes,SOFT,5.0,1.0,98.273,False,2.0
2024,Bahrain Grand Prix,HAM,Mercedes,SOFT,6.0,1.0,98.303,False,3.0
2024,Bahrain Grand Prix,HAM,Mercedes,SOFT,7.0,1.0,98.287,False,4.0
2024,Bahrain Grand Prix,HAM,Mercedes,SOFT,8.0,1.0,98.35,False,5.0
2024,Bahrain Grand Prix,HAM,Mercedes,SOFT,9.0,1.0,98.183,False,6.0
2024,Bahrain Grand Prix,HAM,Mercedes,SOFT,10.0,1.0,97.839,False,7.0
2024,Bahrain Grand Prix,HAM,Mercedes,SOFT,11.0,1.0,98.221,False,8.0
2024,Bahrain Grand Prix,HAM,Mercedes,SOFT,12.0,1.0,98.645,False,9.0
2024,Bahrain Grand Prix,HAM,Mercedes,SOFT,13.0,1.0,98.037,False,10.0
2024,Bahrain Grand Prix,HAM,Mercedes,SOFT,14.0,1.0,98.236,False,11.0
2024,Bahrain Grand Prix,HAM,Mercedes,SOFT,15.0,1.0,100.889,True,12.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,1.0,2.0,118.645,False,13.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,2.0,2.0,97.178,False,14.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,3.0,2.0,97.264,False,15.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,4.0,2.0,97.091,False,16.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,5.0,2.0,97.111,False,17.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,6.0,2.0,96.85,False,18.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,7.0,2.0,96.694,False,19.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,8.0,2.0,96.264,False,20.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,9.0,2.0,96.51,False,21.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,10.0,2.0,96.633,False,22.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,11.0,2.0,96.717,False,23.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,12.0,2.0,96.666,False,24.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,13.0,2.0,96.919,False,25.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,14.0,2.0,96.714,False,26.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,15.0,2.0,97.201,False,27.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,16.0,2.0,96.692,False,28.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,17.0,2.0,96.786,False,29.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,18.0,2.0,97.244,False,30.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,19.0,2.0,96.975,False,31.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,20.0,2.0,97.325,False,32.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,21.0,2.0,99.696,True,33.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,1.0,3.0,114.974,False,34.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,2.0,3.0,95.489,False,35.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,3.0,3.0,95.279,False,36.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,4.0,3.0,95.597,False,37.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,5.0,3.0,94.966,False,38.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,6.0,3.0,94.722,False,39.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,7.0,3.0,95.041,False,40.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,8.0,3.0,94.94,False,41.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,9.0,3.0,94.996,False,42.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,10.0,3.0,94.935,False,43.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,11.0,3.0,95.169,False,44.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,12.0,3.0,95.184,False,45.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,13.0,3.0,95.285,False,46.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,14.0,3.0,95.226,False,47.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,15.0,3.0,96.165,False,48.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,16.0,3.0,95.914,False,49.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,17.0,3.0,95.612,False,50.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,18.0,3.0,95.532,False,51.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,19.0,3.0,95.479,False,52.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,20.0,3.0,95.55,False,53.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,21.0,3.0,95.974,False,54.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,22.0,3.0,95.633,False,55.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,23.0,3.0,95.706,False,56.0
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,24.0,3.0,96.138,False,57.0
2024,Bahrain Grand Prix,PIA,McLaren,SOFT,4.0,1.0,102.523,False,1.0
2024,Bahrain Grand Prix,PIA,McLaren,SOFT,5.0,1.0,98.382,False,2.0
2024,Bahrain Grand Prix,PIA,McLaren,SOFT,6.0,1.0,98.258,False,3.0
2024,Bahrain Grand Prix,PIA,McLaren,SOFT,7.0,1.0,97.897,False,4.0
2024,Bahrain Grand Prix,PIA,McLaren,SOFT,8.0,1.0,97.859,False,5.0
2024,Bahrain Grand Prix,PIA,McLaren,SOFT,9.0,1.0,97.955,False,6.0
2024,Bahrain Grand Prix,PIA,McLaren,SOFT,10.0,1.0,97.984,False,7.0
2024,Bahrain Grand Prix,PIA,McLaren,SOFT,11.0,1.0,97.956,False,8.0
2024,Bahrain Grand Prix,PIA,McLaren,SOFT,12.0,1.0,98.096,False,9.0
2024,Bahrain Grand Prix,PIA,McLaren,SOFT,13.0,1.0,98.073,False,10.0
2024,Bahrain Grand Prix,PIA,McLaren,SOFT,14.0,1.0,98.397,False,11.0
2024,Bahrain Grand Prix,PIA,McLaren,SOFT,15.0,1.0,100.739,True,12.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,1.0,2.0,118.689,False,13.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,2.0,2.0,96.796,False,14.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,3.0,2.0,96.823,False,15.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,4.0,2.0,96.427,False,16.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,5.0,2.0,96.872,False,17.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,6.0,2.0,97.095,False,18.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,7.0,2.0,96.577,False,19.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,8.0,2.0,96.644,False,20.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,9.0,2.0,96.733,False,21.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,10.0,2.0,96.555,False,22.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,11.0,2.0,96.68,False,23.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,12.0,2.0,96.884,False,24.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,13.0,2.0,97.008,False,25.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,14.0,2.0,96.882,False,26.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,15.0,2.0,96.905,False,27.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,16.0,2.0,96.905,False,28.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,17.0,2.0,97.179,False,29.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,18.0,2.0,97.177,False,30.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,19.0,2.0,97.57,False,31.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,20.0,2.0,97.163,False,32.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,21.0,2.0,97.088,False,33.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,22.0,2.0,99.211,True,34.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,1.0,3.0,119.703,False,35.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,2.0,3.0,95.153,False,36.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,3.0,3.0,94.774,False,37.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,4.0,3.0,95.298,False,38.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,5.0,3.0,94.983,False,39.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,6.0,3.0,95.005,False,40.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,7.0,3.0,95.109,False,41.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,8.0,3.0,95.341,False,42.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,9.0,3.0,95.258,False,43.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,10.0,3.0,95.238,False,44.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,11.0,3.0,95.306,False,45.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,12.0,3.0,95.296,False,46.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,13.0,3.0,95.376,False,47.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,14.0,3.0,95.702,False,48.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,15.0,3.0,95.653,False,49.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,16.0,3.0,95.984,False,50.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,17.0,3.0,95.8,False,51.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,18.0,3.0,96.024,False,52.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,19.0,3.0,95.739,False,53.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,20.0,3.0,96.107,False,54.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,21.0,3.0,95.973,False,55.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,22.0,3.0,96.1,False,56.0
2024,Bahrain Grand Prix,PIA,McLaren,HARD,23.0,3.0,95.92,False,57.0
2024,Bahrain Grand Prix,ALO,Aston Martin,SOFT,4.0,1.0,101.679,False,1.0
2024,Bahrain Grand Prix,ALO,Aston Martin,SOFT,5.0,1.0,98.02,False,2.0
2024,Bahrain Grand Prix,ALO,Aston Martin,SOFT,6.0,1.0,99.046,False,3.0
2024,Bahrain Grand Prix,ALO,Aston Martin,SOFT,7.0,1.0,97.776,False,4.0
2024,Bahrain Grand Prix,ALO,Aston Martin,SOFT,8.0,1.0,99.292,False,5.0
2024,Bahrain Grand Prix,ALO,Aston Martin,SOFT,9.0,1.0,98.053,False,6.0
2024,Bahrain Grand Prix,ALO,Aston Martin,SOFT,10.0,1.0,98.008,False,7.0
2024,Bahrain Grand Prix,ALO,Aston Martin,SOFT,11.0,1.0,98.103,False,8.0
2024,Bahrain Grand Prix,ALO,Aston Martin,SOFT,12.0,1.0,98.896,False,9.0
2024,Bahrain Grand Prix,ALO,Aston Martin,SOFT,13.0,1.0,99.325,False,10.0
2024,Bahrain Grand Prix,ALO,Aston Martin,SOFT,14.0,1.0,98.554,False,11.0
2024,Bahrain Grand Prix,ALO,Aston Martin,SOFT,15.0,1.0,98.543,False,12.0
2024,Bahrain Grand Prix,ALO,Aston Martin,SOFT,16.0,1.0,98.587,False,13.0
2024,Bahrain Grand Prix,ALO,Aston Martin,SOFT,17.0,1.0,98.612,False,14.0
2024,Bahrain Grand Prix,ALO,Aston Martin,SOFT,18.0,1.0,101.101,True,15.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,1.0,2.0,118.814,False,16.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,2.0,2.0,96.97,False,17.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,3.0,2.0,97.361,False,18.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,4.0,2.0,97.072,False,19.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,5.0,2.0,97.357,False,20.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,6.0,2.0,97.342,False,21.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,7.0,2.0,97.122,False,22.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,8.0,2.0,97.265,False,23.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,9.0,2.0,97.046,False,24.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,10.0,2.0,97.179,False,25.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,11.0,2.0,97.638,False,26.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,12.0,2.0,96.945,False,27.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,13.0,2.0,97.256,False,28.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,14.0,2.0,97.104,False,29.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,15.0,2.0,96.982,False,30.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,16.0,2.0,96.957,False,31.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,17.0,2.0,97.056,False,32.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,18.0,2.0,97.202,False,33.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,19.0,2.0,97.601,False,34.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,20.0,2.0,97.273,False,35.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,21.0,2.0,98.343,False,36.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,22.0,2.0,96.799,False,37.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,23.0,2.0,97.297,False,38.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,24.0,2.0,97.946,False,39.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,25.0,2.0,98.061,False,40.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,26.0,2.0,100.261,True,41.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,1.0,3.0,116.899,False,42.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,2.0,3.0,95.107,False,43.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,3.0,3.0,94.981,False,44.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,4.0,3.0,94.872,False,45.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,5.0,3.0,95.126,False,46.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,6.0,3.0,95.225,False,47.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,7.0,3.0,94.199,False,48.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,8.0,3.0,94.571,False,49.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,9.0,3.0,94.677,False,50.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,10.0,3.0,94.916,False,51.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,11.0,3.0,94.862,False,52.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,12.0,3.0,95.249,False,53.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,13.0,3.0,95.745,False,54.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,14.0,3.0,95.066,False,55.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,15.0,3.0,95.014,False,56.0
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,16.0,3.0,95.276,False,57.0
2024,Bahrain Grand Prix,STR,Aston Martin,SOFT,1.0,1.0,110.214,False,1.0
2024,Bahrain Grand Prix,STR,Aston Martin,SOFT,2.0,1.0,97.987,False,2.0
2024,Bahrain Grand Prix,STR,Aston Martin,SOFT,3.0,1.0,98.279,False,3.0
2024,Bahrain Grand Prix,STR,Aston Martin,SOFT,4.0,1.0,98.364,False,4.0
2024,Bahrain Grand Prix,STR,Aston Martin,SOFT,5.0,1.0,98.725,False,5.0
2024,Bahrain Grand Prix,STR,Aston Martin,SOFT,6.0,1.0,98.925,False,6.0
2024,Bahrain Grand Prix,STR,Aston Martin,SOFT,7.0,1.0,98.769,False,7.0
2024,Bahrain Grand Prix,STR,Aston Martin,SOFT,8.0,1.0,98.857,False,8.0
2024,Bahrain Grand Prix,STR,Aston Martin,SOFT,9.0,1.0,102.112,True,9.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,1.0,2.0,117.815,False,10.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,2.0,2.0,96.494,False,11.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,3.0,2.0,97.175,False,12.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,4.0,2.0,97.289,False,13.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,5.0,2.0,97.624,False,14.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,6.0,2.0,97.533,False,15.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,7.0,2.0,98.027,False,16.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,8.0,2.0,98.777,False,17.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,9.0,2.0,97.417,False,18.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,10.0,2.0,97.554,False,19.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,11.0,2.0,97.859,False,20.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,12.0,2.0,98.022,False,21.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,13.0,2.0,98.175,False,22.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,14.0,2.0,97.826,False,23.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,15.0,2.0,98.138,False,24.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,16.0,2.0,97.994,False,25.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,17.0,2.0,98.133,False,26.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,18.0,2.0,100.71,True,27.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,1.0,3.0,116.64,False,28.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,2.0,3.0,95.854,False,29.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,3.0,3.0,95.632,False,30.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,4.0,3.0,96.202,False,31.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,5.0,3.0,95.821,False,32.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,6.0,3.0,96.349,False,33.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,7.0,3.0,96.332,False,34.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,8.0,3.0,96.242,False,35.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,9.0,3.0,96.086,False,36.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,10.0,3.0,95.987,False,37.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,11.0,3.0,96.364,False,38.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,12.0,3.0,96.353,False,39.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,13.0,3.0,96.485,False,40.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,14.0,3.0,96.322,False,41.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,15.0,3.0,96.343,False,42.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,16.0,3.0,96.304,False,43.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,17.0,3.0,96.564,False,44.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,18.0,3.0,96.243,False,45.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,19.0,3.0,96.379,False,46.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,20.0,3.0,96.298,False,47.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,21.0,3.0,97.325,False,48.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,22.0,3.0,96.871,False,49.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,23.0,3.0,96.541,False,50.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,24.0,3.0,96.763,False,51.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,25.0,3.0,96.934,False,52.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,26.0,3.0,96.64,False,53.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,27.0,3.0,96.693,False,54.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,28.0,3.0,96.68,False,55.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,29.0,3.0,96.582,False,56.0
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,30.0,3.0,97.335,False,57.0
2024,Bahrain Grand Prix,ZHO,Kick Sauber,SOFT,1.0,1.0,104.801,False,1.0
2024,Bahrain Grand Prix,ZHO,Kick Sauber,SOFT,2.0,1.0,98.92,False,2.0
2024,Bahrain Grand Prix,ZHO,Kick Sauber,SOFT,3.0,1.0,98.582,False,3.0
2024,Bahrain Grand Prix,ZHO,Kick Sauber,SOFT,4.0,1.0,98.428,False,4.0
2024,Bahrain Grand Prix,ZHO,Kick Sauber,SOFT,5.0,1.0,98.798,False,5.0
2024,Bahrain Grand Prix,ZHO,Kick Sauber,SOFT,6.0,1.0,98.488,False,6.0
2024,Bahrain Grand Prix,ZHO,Kick Sauber,SOFT,7.0,1.0,99.517,False,7.0
2024,Bahrain Grand Prix,ZHO,Kick Sauber,SOFT,8.0,1.0,99.646,False,8.0
2024,Bahrain Grand Prix,ZHO,Kick Sauber,SOFT,9.0,1.0,101.849,True,9.0
2024,Bahrain Grand Prix,ZHO,Kick Sauber,HARD,1.0,2.0,119.328,False,10.0
2024,Bahrain Grand Prix,ZHO,Kick Sauber,HARD,2.0,2.0,96.365,False,11.0
2024,Bahrain Grand Prix,ZHO,Kick Sauber,HARD,3.0,2.0,96.995,False,12.0
2024,Bahrain Grand Prix,ZHO,Kick Sauber,HARD,4.0,2.0,97.436,False,13.0
2024,Bahrain Grand Prix,ZHO,Kick Sauber,HARD,5.0,2.0,97.482,False,14.0
